scrape_date,keyword,page,position,last_update,headline_title,snippet,source_news,source_news_url
2025-03-16 11:04:05.476882,Pertamina,3,5,2 jam yang lalu,"Daftar Kekayaan Alfian Nasution, Mantan Direktur Utama Pertamina Patra Niaga Mencapai Rp 46 Miliar - Kaltim Post","KALTIMPOST.ID, Nama Alfian Nasution, mantan Direktur Utama Pertamina Patra Niaga sempat disinggung Ahok usai diperiksa Kejagung.",Kaltim Post,https://kaltimpost.jawapos.com/utama/2385769724/daftar-kekayaan-alfian-nasution-mantan-direktur-utama-pertamina-patra-niaga-mencapai-rp-46-miliar
2025-03-16 11:04:05.476882,Pertamina,3,6,16 jam yang lalu,KI Kalbar mendorong Pertamina tingkatkan keterbukaan informasi publik,Komisi Informasi KI Provinsi Kalimantan Barat mendorong Sales Area Regional Kalbar PT Pertamina Patra Niaga untuk meningkatkan keterbukaan...,ANTARA News kalbar,https://kalbar.antaranews.com/berita/630109/ki-kalbar-mendorong-pertamina-tingkatkan-keterbukaan-informasi-publik
2025-03-16 11:04:05.476882,Pertamina,3,7,19 jam yang lalu,Pertamina Dukung Swasembada Energi Lewat Pengembangan Geothermal - kumparan.com,Salah satu yang dikembangkan Pertamina yakni area operasional Subholding Pertamina New & Renewable Energy (PNRE) yang dikelola PT Pertamina...,Kumparan,https://kumparan.com/kumparanbisnis/pertamina-dukung-swasembada-energi-lewat-pengembangan-geothermal-24gRGhe2Wiv
2025-03-16 11:04:05.476882,Pertamina,3,8,2 hari lalu,"Diperiksa Kejagung Terkait Korupsi Pertamina, Ahok Tiba 1,5 Jam Lebih Awal Halaman all","Mantan Komisaris Utama Pertamina, Ahok, diperiksa sebagai saksi dalam kasus korupsi yang merugikan negara hingga Rp 193,7 triliun.",KOMPAS.com,https://nasional.kompas.com/read/2025/03/13/08523231/diperiksa-kejagung-terkait-korupsi-pertamina-ahok-tiba-15-jam-lebih-awal?page=all
2025-03-16 11:04:05.476882,Pertamina,3,9,1 hari lalu,Kejagung Buka Peluang Periksa Mantan Dirut Pertamina Nicke Widyawati,Jakarta: Kejaksaan Agung (Kejagung) membuka peluang untuk memanggil dan memeriksa mantan Direktur Utama PT Pertamina Nicke Widyawati dan...,Metrotvnews.com,https://www.metrotvnews.com/play/kewCMzOM-kejagung-buka-peluang-periksa-mantan-dirut-pertamina-nicke-widyawati
2025-03-16 11:04:05.476882,Pertamina,3,10,1 hari lalu,Saat Ahok Terkejut Data Kejagung Soal Korupsi Pertamina Lebih Banyak dari yang Ia Tahu,Ahok mengaku terkejut dengan data yang dimiliki Kejaksaan Agung soal dugaan korupsi pengadaan minyak mentah di Pertamina.,Tempo.co,https://www.tempo.co/hukum/saat-ahok-terkejut-data-kejagung-soal-korupsi-pertamina-lebih-banyak-dari-yang-ia-tahu--1219423
2025-03-16 11:04:05.476882,Pertamina,4,1,1 hari lalu,Saat Ahok Terkejut Data Kejagung Soal Korupsi Pertamina Lebih Banyak dari yang Ia Tahu,Ahok mengaku terkejut dengan data yang dimiliki Kejaksaan Agung soal dugaan korupsi pengadaan minyak mentah di Pertamina.,Tempo.co,https://www.tempo.co/hukum/saat-ahok-terkejut-data-kejagung-soal-korupsi-pertamina-lebih-banyak-dari-yang-ia-tahu--1219423
2025-03-16 11:04:05.476882,Pertamina,4,2,4 hari lalu,"Dirut Pertamina Akui Sengaja ""Menghilang"" Setelah Kasus Pertamax Dibongkar ke Publik","Dirut Pertamina, Simon Mantiri, mengakui memilih tak langsung muncul ketika kasus korupsi di Pertamina diungkap oleh Kejagung.",Kompas.com,https://nasional.kompas.com/read/2025/03/11/18320361/dirut-pertamina-akui-sengaja-menghilang-setelah-kasus-pertamax-dibongkar-ke
2025-03-16 11:04:05.476882,Pertamina,4,3,3 hari lalu,Kejagung Dalami Kabar Grup WA 'Orang-orang Senang' di Kasus Pertamina,Jaksa Agung angkat suara terkait kabar adanya grup percakapan WhatsApp bernama 'Orang-orang Senang' milik para tersangka kasus korupsi...,CNN Indonesia,https://www.cnnindonesia.com/nasional/20250312154917-12-1208053/kejagung-dalami-kabar-grup-wa-orang-orang-senang-di-kasus-pertamina
2025-03-16 11:04:05.476882,Pertamina,4,4,2 hari lalu,Ahok Bongkar Isi Rapat dan Arahan ke Pejabat Pertamina Saat Diperiksa Kejagung,"JAKARTA, KOMPAS.com - Mantan Komisaris Utama PT Pertamina (Persero) Basuki Tjahaja Purnama alias Ahok mengaku menjelaskan isi rapat dan...",Kompas.com,https://nasional.kompas.com/read/2025/03/13/19465831/ahok-bongkar-isi-rapat-dan-arahan-ke-pejabat-pertamina-saat-diperiksa
2025-03-16 11:04:05.476882,Pertamina,4,5,4 hari lalu,Empat General Manajer PT Kilang Pertamina Internasional Diperiksa Kejagung di Kasus Korupsi Minya Mentah,"TEMPO.CO, Jakarta - Empat general manager PT Kilang Minyak Pertamina Internasional diperiksa Kejaksaan Agung. Pemeriksaan itu terkait dengan...",Tempo.co,https://www.tempo.co/hukum/empat-general-manajer-pt-kilang-pertamina-internasional-diperiksa-kejagung-di-kasus-korupsi-minya-mentah-1218336
2025-03-16 11:04:05.476882,Pertamina,4,6,8 jam yang lalu,"Pererat Silaturahmi, Kilang Pertamina Balongan Buka Puasa Bersama Media","​KBRN, Cirebon: PT Kilang Pertamina Internasional (KPI) Refinery Unit VI Balongan menggelar acara buka puasa bersama insan pers atau...",RRI.co.id,https://www.rri.co.id/ramadan/1393781/pererat-silaturahmi-kilang-pertamina-balongan-buka-puasa-bersama-media
2025-03-16 11:04:05.476882,Pertamina,4,7,2 hari lalu,Ahok Mengaku Kaget soal Kasus Korupsi Pertamina: Cuma Tahu se-Kaki,"Ahok mengaku pengetahuannya soal kasus korupsi di Pertamina amat minim. Menurutnya, penyidik Kejagung jauh lebih mengetahui kasus itu.",CNN Indonesia,https://www.cnnindonesia.com/nasional/20250313194337-12-1208599/ahok-mengaku-kaget-soal-kasus-korupsi-pertamina-cuma-tahu-se-kaki
2025-03-16 11:04:05.476882,Pertamina,4,8,1 hari lalu,Kejagung Buka Peluang Periksa Mantan Dirut Pertamina Nicke Widyawati,Jakarta: Kejaksaan Agung (Kejagung) membuka peluang untuk memanggil dan memeriksa mantan Direktur Utama PT Pertamina Nicke Widyawati dan...,Metrotvnews.com,https://www.metrotvnews.com/play/kewCMzOM-kejagung-buka-peluang-periksa-mantan-dirut-pertamina-nicke-widyawati
2025-03-16 11:04:05.476882,Pertamina,4,9,2 hari lalu,Ahok Bawa Data Rapat Pertamina Saat Diperiksa di Kejagung Halaman all,Ahok hadir di Kejaksaan Agung untuk memberikan data terkait dugaan korupsi Pertamina. Apa yang akan disampaikan? Halaman all.,Kompas.com,https://nasional.kompas.com/read/2025/03/13/09032971/ahok-bawa-data-rapat-pertamina-saat-diperiksa-di-kejagung?page=all
2025-03-16 11:04:05.476882,Pertamina,4,10,10 jam yang lalu,Praktisi Hukum Sebut Ada Kejanggalan pada Kasus Dugaan Korupsi Pertamina,"JAKARTA, iNews.id - Kasus dugaan korupsi di PT Pertamina Patra Niaga terkait tata kelola minyak mentah dan produk kilang Pertamina pada...",iNews.ID,https://www.inews.id/news/nasional/praktisi-hukum-sebut-ada-kejanggalan-pada-kasus-dugaan-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,5,1,3 hari lalu,"Tersangka Kasus Pertamina Disebut Bikin Grup WA ""Orang-orang Senang"", Jaksa Agung: Kalau Masih Ada Kurang Ajar",Jaksa Agung bakal mendalami grup WA 'Orang-orang Senang' yang diduga dibuat orang-orang yang terkait kasus korupsi Pertamina.,Kompas.com,https://nasional.kompas.com/read/2025/03/12/13091981/tersangka-kasus-pertamina-disebut-bikin-grup-wa-orang-orang-senang-jaksa
2025-03-16 11:04:05.476882,Pertamina,5,2,14 jam yang lalu,"Kejar Dugaan Korupsi Minyak Pertamina, Kejagung Sudah Periksa Lebihd dari 120 Saksi","JAKARTA, JOGLOSEMARNEWS.COM – Kejaksaan Agung terus mendalami kasus korupsi dalam tata kelola minyak mentah dan produk kilang di Pertamina...",joglosemar news,https://joglosemarnews.com/2025/03/kejar-dugaan-korupsi-minyak-pertamina-kejagung-sudah-periksa-lebihd-dari-120-saksi/
2025-03-16 11:04:05.476882,Pertamina,5,3,2 hari lalu,"Siap Buka-bukaan soal Pertamina ke Kejagung, Ahok: Apa yang Saya Tahu Akan Saya Sampaikan Halaman all","JAKARTA, KOMPAS.com - Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama alias Ahok, siap buka-bukaan saat dipanggil sebagai saksi...",Kompas.com,https://nasional.kompas.com/read/2025/03/13/09405871/siap-buka-bukaan-soal-pertamina-ke-kejagung-ahok-apa-yang-saya-tahu-akan?page=all
2025-03-16 11:04:05.476882,Pertamina,5,4,9 jam yang lalu,"Dugaan Korupsi Pertamina, Praktisi Hukum: Belum Ada Temuan BPK Terkait Kerugian Negara","JAKARTA, iNews.id - Kejaksaan Agung tengah mendalami kasus dugaan korupsi Pertamina dalam tata kelola minyak mentah dan produk kilang di PT...",iNews.ID,https://www.inews.id/news/nasional/dugaan-korupsi-pertamina-praktisi-hukum-belum-ada-temuan-bpk-terkait-kerugian-negara
2025-03-16 11:04:05.476882,Pertamina,5,5,1 hari lalu,"Jaksa Agung Bantah Bongkar Korupsi Pertamina untuk ""Ganti Pemain""","Jaksa Agung menyatakan, kasus korupsi di Pertamina murni diusut demi penegakan hukum, bukan untuk mengganti aktor di industri minyak.",Kompas.com,https://nasional.kompas.com/read/2025/03/14/19552461/jaksa-agung-bantah-bongkar-korupsi-pertamina-untuk-ganti-pemain
2025-03-16 11:04:05.476882,Pertamina,5,6,2 hari lalu,Ahok Siap Bersaksi dalam Kasus Dugaan Korupsi di PT Pertamina,"Basuki Tjahaja Purnama, alias Ahok, konfirmasi hadir dalam pemeriksaan Kejaksaan Agung terkait kasus korupsi Pertamina.",Kompas.com,https://www.kompas.com/sumatera-utara/read/2025/03/13/083120888/ahok-siap-bersaksi-dalam-kasus-dugaan-korupsi-di-pt-pertamina
2025-03-16 11:04:05.476882,Pertamina,5,7,13 jam yang lalu,Perwira Kilang Pertamina Balongan Santuni Anak Yatim di Indramayu,"​KBRN, Cirebon: Aksi berbagi kepada sesama guna menjaring keberkahan rutin dilakukan oleh PT Kilang Pertamina Internasional (KPI) Refinery...",RRI.co.id,https://www.rri.co.id/ramadan/1393176/perwira-kilang-pertamina-balongan-santuni-anak-yatim-di-indramayu
2025-03-16 11:04:05.476882,Pertamina,5,8,3 hari lalu,"Rapat DPR Sempat Panas Usai Ahok Disebut ""Bacot"" dan ""Pahlawan Kesiangan"" di Kasus Korupsi Pertamina",Rapat DPR dan Pertamina memanas saat Ahok disebut-sebut karena bicara soal korupsi minyak. Andre Rosiade dan Rieke Diah Pitaloka debat...,Kompas.com,https://nasional.kompas.com/read/2025/03/12/13191861/rapat-dpr-sempat-panas-usai-ahok-disebut-bacot-dan-pahlawan-kesiangan-di?page=all
2025-03-16 11:04:05.476882,Pertamina,5,9,1 hari lalu,"Praktik SPBU Nakal, Dirut Pertamina: Kami akan Membersihkannya",Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri (kiri) dan Pelaksana Tugas Harian (Pth) Direktur Utama PT Pertamina Patra Niaga...,Tempo.co,https://www.tempo.co/ekonomi/praktik-spbu-nakal-dirut-pertamina-kami-akan-membersihkannya-1219480
2025-03-16 11:04:05.476882,Pertamina,5,10,2 hari lalu,Kejagung Dalami Peran Ahok Saat Awasi Subholding Pertamina dan Ekspor-Impor Minyak Mentah,"Kejagung sebut dalami peran Ahok dalam mengawasi anak perusahaan atau subholding Pertamina. Serta, ekspor-impor minyak mentah oleh...",Kompas.com,https://nasional.kompas.com/read/2025/03/13/21110221/kejagung-dalami-peran-ahok-saat-awasi-subholding-pertamina-dan-ekspor-impor
2025-03-16 11:04:05.476882,Pertamina,6,1,15 jam yang lalu,"Kasus Mega Korupsi di Pertamina, Haji Arisal Aziz Soroti Lemahnya Pengawasan - Padek Jawapos","Anggota DPR RI dari Fraksi Partai Amanat Nasional (PAN), Haji Arisal Aziz, angkat bicara terkait skandal mega korupsi di tubuh PT Pertamina.",Padang Ekspres,https://padek.jawapos.com/hukum/2365768340/kasus-mega-korupsi-di-pertamina-haji-arisal-aziz-soroti-lemahnya-pengawasan
2025-03-16 11:04:05.476882,Pertamina,6,2,2 hari lalu,Alasan Kejagung Periksa Ahok Sebelum Direksi Pertamina: Strategi Penyidikan,"Kejagung sebut periksa Ahok lebih dulu di kasus korupsi tata kelola minyak pertamina, adalah strategi penyidikan. Direksi Pertamina belum...",Kompas.com,https://nasional.kompas.com/read/2025/03/13/21304271/alasan-kejagung-periksa-ahok-sebelum-direksi-pertamina-strategi-penyidikan
2025-03-16 11:04:05.476882,Pertamina,6,3,15 jam yang lalu,Jaksa Agung Yakin Tersangka Korupsi Minyak Mentah di Pertamina Akan Bertambah,Jaksa Agung Sanitiar Burhanuddin mengungkapkan bahwa jumlah tersangka dalam kasus dugaan korupsi di PT Pertamina pasti akan bertambah.,Tribunnews.com,https://www.tribunnews.com/nasional/2025/03/15/jaksa-agung-yakin-tersangka-korupsi-minyak-mentah-di-pertamina-akan-bertambah
2025-03-16 11:04:05.476882,Pertamina,6,4,10 jam yang lalu,"Belajar dari Kasus Pertamina, Begini Strategi Atasi PR Crisis Menurut Ahli","Di balik kasus Pertamina, ada pelajaran berharga tentang bagaimana perusahaan bisa menghadapi Public Relations (PR) Crisis secara efektif.",Marketeers,https://www.marketeers.com/belajar-dari-kasus-pertamina-begini-strategi-atasi-pr-crisis-menurut-ahli/
2025-03-16 11:04:05.476882,Pertamina,6,5,18 jam yang lalu,Jaksa Agung Pastikan Jumlah Tersangka Kasus Korupsi di PT Pertamina Bertambah,Jaksa Agung Sanitiar Burhanuddin memastikan ada penambahan tersangka dalam perkara dugaan tindak pidana korupsi pada PT Pertamina (Persero).,Kompas.tv,https://www.kompas.tv/nasional/580562/jaksa-agung-pastikan-jumlah-tersangka-kasus-korupsi-di-pt-pertamina-bertambah
2025-03-16 11:04:05.476882,Pertamina,6,6,16 jam yang lalu,Kejagung Bantah Isu Hukuman Mati Tersangka Korupsi Pertamina: Hoaks Beredar Luas,"Hoaks! Video klaim Kejagung vonis mati tersangka korupsi Pertamina adalah palsu. Informasi menyesatkan, telah dibantah pihak berwenang.",Topreneur,https://www.topreneur.id/kejagung-bantah-isu-hukuman-mati-tersangka-korupsi-pertamina-hoaks-beredar-luas/
2025-03-16 11:04:05.476882,Pertamina,6,7,12 jam yang lalu,"Korupsi Pertamina, Kejagung Sita 17 Boks Dokumen dari Depo Plumpang","BeritaNasional.com - Sebanyak 17 boks berisi dokumen disita saat penggeledahan Depo Pertamina Plumpang, Jakarta Utara.",Berita Nasional - Media Pencerah Bangsa,https://beritanasional.com/detail/97687/korupsi-pertamina-kejagung-sita-17-boks-dokumen-dari-depo-plumpang
2025-03-16 11:04:05.476882,Pertamina,6,8,3 hari lalu,Ahok Diperiksa Terkait Kasus Korupsi Pertamina Hari Ini,"Kejaksaan Agung memanggil eks Komisaris Utama PT Pertamina Basuki Tjahaja Purnama alias Ahok untuk diperiksa sebagai saksi,...",CNN Indonesia,https://www.cnnindonesia.com/nasional/20250313060634-12-1208210/ahok-diperiksa-terkait-kasus-korupsi-pertamina-hari-ini
2025-03-16 11:04:05.476882,Pertamina,6,9,13 jam yang lalu,"Lokasi Tambang Pertamina di PALI Bocor Lagi, Genangan Minyak Mentah Ancam Keselamatan","PALI [kabarpali.com] – Lokasi tambang milik PT Pertamina Hulu Rokan (PHR) Zona 4 di Desa Gunung Menang Kecamatan Penukal, Kabupaten Penukal.",KABAR PALI,https://www.kabarpali.com/detailpost/lokasi-tambang-pertamina-di-pali-bocor-lagi-genangan-minyak-mentah-ancam-keselamatan
2025-03-16 11:04:05.476882,Pertamina,6,10,14 jam yang lalu,"Pertamina: Konsumsi BBM Diprediksi Naik Saat Lebaran, Solar Subsidi Justru Turun","Menteri ESDM, menjamin bahwa stok bahan bakar minyak (BBM), listrik, dan LPG dalam kondisi aman untuk kebutuhan transportasi selama Lebaran...",Warta Ekonomi,https://wartaekonomi.co.id/read561052/pertamina-konsumsi-bbm-diprediksi-naik-saat-lebaran-solar-subsidi-justru-turun
2025-03-16 11:04:05.476882,Pertamina,7,1,16 jam yang lalu,Pertamina Gelar Operasi Pasar Gas LPG 3 KG,"KBRN,Way Kanan: Anggota DPRD Way Kanan, Beli Arisandi mengusulkan mengusulkan Kepada Pemerintah Kabupaten Way Kanan, agar Pertamina melalui...",RRI.co.id,https://www.rri.co.id/waykanan/daerah/1392823/pertamina-gelar-operasi-pasar-gas-lpg-3-kg
2025-03-16 11:04:05.476882,Pertamina,7,2,16 jam yang lalu,Kenapa Ahok Diperiksa Lebih Dulu daripada Direksi Pertamina?,Jaksa Agung ST Burhanuddin mengingatkan bahwa justru eks Komisaris Utama PT Pertamina (Persero) Basuki Tjahaja Purnama yang meminta kepada...,Kompas.com,https://video.kompas.com/watch/1832677/kenapa-ahok-diperiksa-lebih-dulu-daripada-direksi-pertamina
2025-03-16 11:04:05.476882,Pertamina,7,3,1 hari lalu,Jaksa Agung Ungkap Alasan Ahok Lebih Dulu Diperiksa Sebelum Direksi Pertamina,"Ahok sebagai eks Komut Pertamina sudah diperiksa Kejagung sebagai saksi kasus korupsi, tetapi direksi Pertamina belum diperiksa, mengapa?",Kompas.com,https://nasional.kompas.com/read/2025/03/14/22072981/jaksa-agung-ungkap-alasan-ahok-lebih-dulu-diperiksa-sebelum-direksi
2025-03-16 11:04:05.476882,Pertamina,7,4,4 jam yang lalu,"Jawaban Jaksa Agung, Ada Tudingan Terungkapnya Korupsi Pertamina Untuk 'Ganti Pemain'",TRIBUN-MEDAN.com - Adanya tudingan bahwa pengungkapan kasus mega korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina Patra...,Tribun-medan.com,https://medan.tribunnews.com/2025/03/16/jawaban-jaksa-agung-ada-tudingan-terungkapnya-korupsi-pertamina-untuk-ganti-pemain
2025-03-16 11:04:05.476882,Pertamina,7,5,1 hari lalu,Komisi Informasi Kalbar Dorong Transparansi Pertamina dalam Distribusi Energi,Pontianak (Suara Kalbar) – Komisi Informasi Provinsi Kalimantan Barat (KI Kalbar) mendorong Sales Area Regional Kalbar PT Pertamina Patra...,suarakalbar.co.id,https://www.suarakalbar.co.id/2025/03/komisi-informasi-kalbar-dorong-transparansi-pertamina-dalam-distribusi-energi/
2025-03-16 11:04:05.476882,Pertamina,7,6,10 jam yang lalu,Kilang Pertamina Plaju Berbagi Kebahagiaan Ramadan dengan 174 Anak Yatim,"Plaju, rakyatpembaruan.com-. Kebahagiaan Ramadan semakin terasa bagi 174 anak yatim di sekitar Kilang Pertamina Plaju.",rakyatpembaruan.com,https://rakyatpembaruan.com/kilang-pertamina-plaju-berbagi-kebahagiaan-ramadan-dengan-174-anak-yatim/
2025-03-16 11:04:05.476882,Pertamina,7,7,18 jam yang lalu,Kejagung Telah Memeriksa Lebih dari 120 Orang di Kasus Korupsi Pertamina,Kapuspenkum Kejagung Harli Siregar mengatakan eks Dirut Pertamina dan eks Dirut PT Pertamina Patra Niaga belum diperiksa penyidik.,Tempo.co,https://metro.tempo.co/read/1986831/kejagung-telah-memeriksa-lebih-dari-120-orang-di-kasus-korupsi-pertamina?utm_source=Digital%20Marketing&utm_medium=Babe
2025-03-16 11:04:05.476882,Pertamina,7,8,19 jam yang lalu,Pertamina Dukung Pengembangan Geothermal untuk Wujudkan Ketahanan Energi,PT Pertamina (Persero) berkomitmen untuk mendukung swasembada energi yang diprogramkan sesuai Asta Cita Presiden Prabowo Subianto.,Rmol.id,https://rmol.id/bisnis/read/2025/03/15/659848/pertamina-dukung-pengembangan-geothermal-untuk-wujudkan-ketahanan-energi
2025-03-16 11:04:05.476882,Pertamina,7,9,17 jam yang lalu,Pertamina Dukung Pengembangan Geothermal Sejalan Dengan Asta Cita Pemerintah,JAKARTA - PT Pertamina (Persero) berkomitmen untuk mendukung swasembada energi yang diprogramkan sesuai Asta Cita Pemerintah.,Koran Jakarta,https://koran-jakarta.com/pertamina-dukung-pengembangan-geothermal-sejalan-dengan-asta-cita-pemerintah
2025-03-16 11:04:05.476882,Pertamina,7,10,2 hari lalu,"Ada Korupsi di Pertamina, Ahok Ingatkan Pentingnya E-Katalog",Ahok kembali menyoroti pentingnya e-katalog untuk ekspor-impor minyak usai diperiksa dalam kasus korupsi Pertamina.,Kompas.com,https://nasional.kompas.com/read/2025/03/13/20283731/ada-korupsi-di-pertamina-ahok-ingatkan-pentingnya-e-katalog
2025-03-16 11:04:05.476882,Pertamina,8,1,1 hari lalu,Menteri ESDM dan Dirut Pertamina Pastikan Mudik Lancar dengan Meninjau Pasokan BBM dan LPG di Banten,"Direktur Utama PT Pertamina (Persero), Simon Aloysius Mantiri menegaskan kesiapan Pertamina dalam menghadapi lonjakan permintaan energi...",Tempo.co,https://www.tempo.co/info-tempo/menteri-esdm-dan-dirut-pertamina-pastikan-mudik-lancar-dengan-meninjau-pasokan-bbm-dan-lpg-di-banten-1219659
2025-03-16 11:04:05.476882,Pertamina,8,2,2 hari lalu,"Diperiksa Kejagung terkait Kasus Dugaan Korupsi Pertamina, Ahok : Kok Gila Juga Ya","Sumber: Kompas.com | Editor: Putri Werdiningsih. KONTAN.CO.ID - JAKARTA. Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama alias Ahok...",kontan.co.id,https://nasional.kontan.co.id/news/diperiksa-kejagung-terkait-kasus-dugaan-korupsi-pertamina-ahok-kok-gila-juga-ya
2025-03-16 11:04:05.476882,Pertamina,8,3,18 jam yang lalu,Kejagung Telah Memeriksa Lebih dari 120 Orang di Kasus Korupsi Pertamina,Kapuspenkum Kejagung Harli Siregar mengatakan eks Dirut Pertamina dan eks Dirut PT Pertamina Patra Niaga belum diperiksa penyidik.,Tempo.co,https://metro.tempo.co/read/1986831/kejagung-telah-memeriksa-lebih-dari-120-orang-di-kasus-korupsi-pertamina?utm_source=Digital%20Marketing&utm_medium=Babe
2025-03-16 11:04:05.476882,Pertamina,8,4,1 hari lalu,Menilik Posisi Ahok di Pusaran Kasus Korupsi Pertamina Halaman all,Kejagung periksa Ahok sebagai saksi kasus tata kelola minyak mentah Pertamina. Ahok adalah Komut Pertamina 2019-2024.,Kompas.com,https://nasional.kompas.com/read/2025/03/14/14364501/menilik-posisi-ahok-di-pusaran-kasus-korupsi-pertamina?page=all
2025-03-16 11:04:05.476882,Pertamina,8,5,4 hari lalu,"Ombudsman RI Bertemu dengan Pertamina Patra Niaga, Tekankan Kepastian Hukum dan Transparansi dalam Pengadaan BBM","JAKARTA - Anggota Ombudsman RI, Yeka Hendra Fatika bertemu dengan PT Pertamina Patra Niaga guna membahas isu yang tengah menjadi perhatian...",Ombudsman Republik Indonesia,https://ombudsman.go.id/news/r/ombudsman-ri-bertemu-dengan-pertamina-patra-niaga-tekankan-kepastian-hukum-dan-transparansi-dalam-pengadaan-bbm
2025-03-16 11:04:05.476882,Pertamina,8,6,6 hari lalu,Tersangka Korupsi Pertamina Bikin Grup WhatsApp 'Orang Orang Senang',Kejaksaan telusuri grup WhatsApp yang dibentuk tersangka kasus korupsi tata kelola minyak mentah Pertamina untuk berkomunikasi.,Tempo.co,https://www.tempo.co/hukum/tersangka-korupsi-pertamina-bikin-grup-whatsapp-orang-orang-senang--1217327
2025-03-16 11:04:05.476882,Pertamina,8,7,17 jam yang lalu,Pertamina Siapkan Dua SPBU Modular di Tol Padang Sicincin,"KBRN, Padang: Pertamina Patra Niaga Wilayah Sumatera Barat memastikan kendaraan yang melalui jalan Tol.",RRI.co.id,https://www.rri.co.id/padang/arus-balik-mudik/1392863/pertamina-siapkan-dua-spbu-modular-di-tol-padang-sicincin
2025-03-16 11:04:05.476882,Pertamina,8,8,4 jam yang lalu,"Jawaban Jaksa Agung, Ada Tudingan Terungkapnya Korupsi Pertamina Untuk 'Ganti Pemain'",TRIBUN-MEDAN.com - Adanya tudingan bahwa pengungkapan kasus mega korupsi tata kelola minyak mentah dan produk kilang pada PT Pertamina Patra...,Tribun-medan.com,https://medan.tribunnews.com/2025/03/16/jawaban-jaksa-agung-ada-tudingan-terungkapnya-korupsi-pertamina-untuk-ganti-pemain
2025-03-16 11:04:05.476882,Pertamina,8,9,17 jam yang lalu,"Potensi Panas Bumi Indonesia 2 Besar Dunia, Pertamina Ajak Semua PIhak Maksimalkan Ini","Indonesia memiliki potensi panas bumi nomor dua terbesar di dunia. Untuk itu, Pertamina memaksimalkan melalui pengembangan di Kamojang.",Investortrust.id,https://investortrust.id/business/59788/potensi-panas-bumi-indonesia-2-besar-dunia-pertamina-ajak-semua-pihak-maksimalkan-ini
2025-03-16 11:04:05.476882,Pertamina,8,10,2 hari lalu,Ahok Dicecar 14 Pertanyaan Terkait Kasus Korupsi Pertamina,Kejagung sebut menanyakan 14 pertanyaan terhadap Ahok terkait kasus korupsi tata kelola minyak mentah pertamina. Ahok diperiksa 10 jam.,Kompas.com,https://nasional.kompas.com/read/2025/03/13/22001921/ahok-dicecar-14-pertanyaan-terkait-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,9,1,2 hari lalu,"Penuhi Panggilan Kejagung, Ahok Bawa Dokumen Rapat Pertamina",Eks Komisaris Utama PT Pertamina Basuki Tjahaja Purnama alias Ahok memenuhi panggilan Kejaksaan Agung untuk diperiksa sebagai saksi kasus...,CNN Indonesia,https://www.cnnindonesia.com/nasional/20250313091045-12-1208254/penuhi-panggilan-kejagung-ahok-bawa-dokumen-rapat-pertamina
2025-03-16 11:04:05.476882,Pertamina,9,2,5 hari lalu,Sejauh Mana Riza Chalid Terlibat dalam Dugaan Korupsi Pertamina,Kejaksaan Agung menggandeng PPATK untuk menelusuri aliran dana korupsi Pertamina ke Riza Chalid.,Tempo.co,https://www.tempo.co/hukum/riza-chalid-korupsi-pertamina-1217841
2025-03-16 11:04:05.476882,Pertamina,9,3,2 hari lalu,"Korupsi Pertamina, Ahok: Data Kejagung Lebih Banyak dari yang Saya Tahu","TEMPO.CO, Jakarta - Mantan Komisaris Utama PT Pertamina Basuki Tjahaja Purnama alias Ahok selesai menjalani pemeriksaan sebagai saksi dalam...",Tempo.co,https://www.tempo.co/hukum/korupsi-pertamina-ahok-data-kejagung-lebih-banyak-dari-yang-saya-tahu-1219277
2025-03-16 11:04:05.476882,Pertamina,9,4,3 hari lalu,Dirut Pertamina Simon Aloysius Mantiri Siap Diproses Hukum jika... - Kompas.com,"Dirut Pertamina, Simon Aoysius Mantiri siap diproses hukum jika ia terbukti melakukan korupsi atau menerima suap untuk kepentingan tertentu.",Kompas.com,https://www.kompas.com/tren/read/2025/03/12/100000865/dirut-pertamina-simon-aloysius-mantiri-siap-diproses-hukum-jika?page=all
2025-03-16 11:04:05.476882,Pertamina,9,5,1 hari lalu,Ahok mengaku kaget Kejagung punya banyak data soal kinerja Pertamina,Mantan Komisaris Utama PT Pertamina (Persero) Basuki Tjahaja Purnama atau Ahok mengaku kaget karena Kejaksaan Agung (Kejagung) memiliki...,ANTARA News Kalimantan Tengah,https://kalteng.antaranews.com/berita/749653/ahok-mengaku-kaget-kejagung-punya-banyak-data-soal-kinerja-pertamina
2025-03-16 11:04:05.476882,Pertamina,9,6,19 jam yang lalu,JA Mengaku Kejagung Lakukan yang Terbaik Usut Korupsi Pertamina: Ini Bukti Negara Masih Ada,Jaksa Agung Sanitiar Burhanuddin mengaku Kejaksaan Agung akan melakukan yang terbaik dalam pembuktian perkara dugaan tindak pidana korupsi...,Kompas.tv,https://www.kompas.tv/nasional/580558/ja-mengaku-kejagung-lakukan-yang-terbaik-usut-korupsi-pertamina-ini-bukti-negara-masih-ada
